Family.Referent.Species;Genus.Referent.Species;Referent.Species.Name;Author.Referent.Species;Species.Status;Occurrence.Status;Major.Tributary.Name;Sub_drainage;Endemism_Amazon
Serrasalmidae;Metynnis;Metynnis.lippincottianus;(Cope, 1870);native;valid;Ucayali;Ucayali1;
Serrasalmidae;Metynnis;Metynnis.lippincottianus;(Cope, 1870);native;valid;Xingu;Xingu1;
Serrasalmidae;Metynnis;Metynnis.lippincottianus;(Cope, 1870);native;valid;Xingu;Xingu4;
Serrasalmidae;Metynnis;Metynnis.longipinnis;Zarske & Géry, 2008;native;valid;Madeira;Luna;1
Serrasalmidae;Metynnis;Metynnis.longipinnis;Zarske & Géry, 2008;native;valid;Negro;Branco;1
Serrasalmidae;Metynnis;Metynnis.longipinnis;Zarske & Géry, 2008;native;valid;Negro;Demini;1
Serrasalmidae;Metynnis;Metynnis.longipinnis;Zarske & Géry, 2008;native;valid;Negro;Negro3;1
Serrasalmidae;Metynnis;Metynnis.longipinnis;Zarske & Géry, 2008;native;valid;Negro;Negro4;1
Serrasalmidae;Metynnis;Metynnis.longipinnis;Zarske & Géry, 2008;native;valid;Purus;Purus1;1
Serrasalmidae;Metynnis;Metynnis.longipinnis;Zarske & Géry, 2008;native;valid;Trombetas;Trombetas;1
Serrasalmidae;Metynnis;Metynnis.luna;Cope, 1878;native;valid;Amazonas;Amazon2;
Serrasalmidae;Metynnis;Metynnis.luna;Cope, 1878;native;valid;Amazonas;Amazon3;
Serrasalmidae;Metynnis;Metynnis.luna;Cope, 1878;native;valid;Amazonas;Amazon4;
Serrasalmidae;Metynnis;Metynnis.luna;Cope, 1878;native;valid;Japurá;Apaporis;
Serrasalmidae;Metynnis;Metynnis.luna;Cope, 1878;native;valid;Japurá;Caqueta;
Serrasalmidae;Metynnis;Metynnis.luna;Cope, 1878;native;valid;Japurá;Japura;
Serrasalmidae;Metynnis;Metynnis.luna;Cope, 1878;native;valid;Javari;Javary;
Serrasalmidae;Metynnis;Metynnis.luna;Cope, 1878;native;valid;Juruá;Jurua;
Serrasalmidae;Metynnis;Metynnis.luna;Cope, 1878;native;valid;Madeira;Aripuana;
Serrasalmidae;Metynnis;Metynnis.luna;Cope, 1878;native;valid;Madeira;Beni;
Serrasalmidae;Metynnis;Metynnis.luna;Cope, 1878;native;valid;Madeira;Blanco_Baures;
Serrasalmidae;Metynnis;Metynnis.luna;Cope, 1878;native;valid;Madeira;Guapore;
Serrasalmidae;Metynnis;Metynnis.luna;Cope, 1878;native;valid;Madeira;Isiboro;
Serrasalmidae;Metynnis;Metynnis.luna;Cope, 1878;native;valid;Madeira;Itonamas;
Serrasalmidae;Metynnis;Metynnis.luna;Cope, 1878;native;valid;Madeira;Jiparana;
Serrasalmidae;Metynnis;Metynnis.luna;Cope, 1878;native;valid;Madeira;Luna;
Serrasalmidae;Metynnis;Metynnis.luna;Cope, 1878;native;valid;Madeira;Madera1;
Serrasalmidae;Metynnis;Metynnis.luna;Cope, 1878;native;valid;Madeira;Madera3;
Serrasalmidae;Metynnis;Metynnis.luna;Cope, 1878;native;valid;Madeira;Madera4;
Serrasalmidae;Metynnis;Metynnis.luna;Cope, 1878;native;valid;Madeira;Madera5;
Serrasalmidae;Metynnis;Metynnis.luna;Cope, 1878;native;valid;Madeira;Madre_Dios;
Serrasalmidae;Metynnis;Metynnis.luna;Cope, 1878;native;valid;Madeira;Mamore2;
Serrasalmidae;Metynnis;Metynnis.luna;Cope, 1878;native;valid;Madeira;Orthon;
Serrasalmidae;Metynnis;Metynnis.luna;Cope, 1878;native;valid;Madeira;Yacuma;
Serrasalmidae;Metynnis;Metynnis.luna;Cope, 1878;native;valid;Marañon;Huallaga;
Serrasalmidae;Metynnis;Metynnis.luna;Cope, 1878;native;valid;Marañon;Pastaza;
Serrasalmidae;Metynnis;Metynnis.luna;Cope, 1878;native;valid;Napo;Curaray;
Serrasalmidae;Metynnis;Metynnis.luna;Cope, 1878;native;valid;Negro;Branco;
Serrasalmidae;Metynnis;Metynnis.luna;Cope, 1878;native;valid;Negro;Negro1;
Serrasalmidae;Metynnis;Metynnis.luna;Cope, 1878;native;valid;Purus;Purus1;
Serrasalmidae;Metynnis;Metynnis.luna;Cope, 1878;native;valid;Purus;Purus2;
Serrasalmidae;Metynnis;Metynnis.luna;Cope, 1878;native;valid;Putumayo;Putumayo;
Serrasalmidae;Metynnis;Metynnis.luna;Cope, 1878;native;valid;Solimoes;Amazon11;
Serrasalmidae;Metynnis;Metynnis.luna;Cope, 1878;native;valid;Solimoes;Amazon6;
Serrasalmidae;Metynnis;Metynnis.luna;Cope, 1878;native;valid;Solimoes;Amazon7;
Serrasalmidae;Metynnis;Metynnis.luna;Cope, 1878;native;valid;Solimoes;Amazon9;
Serrasalmidae;Metynnis;Metynnis.luna;Cope, 1878;native;valid;Tapajós;Tapajos1;
Serrasalmidae;Metynnis;Metynnis.luna;Cope, 1878;native;valid;Tefé;Tefe;
Serrasalmidae;Metynnis;Metynnis.luna;Cope, 1878;native;valid;Trombetas;Trombetas;
Serrasalmidae;Metynnis;Metynnis.luna;Cope, 1878;native;valid;Ucayali;Ucayali1;
Serrasalmidae;Metynnis;Metynnis.luna;Cope, 1878;native;valid;Xingu;Xingu1;
Serrasalmidae;Metynnis;Metynnis.maculatus;(Kner, 1858);native;valid;Amazonas;Amazon2;
Serrasalmidae;Metynnis;Metynnis.maculatus;(Kner, 1858);native;valid;Amazonas;Amazon3;
Serrasalmidae;Metynnis;Metynnis.maculatus;(Kner, 1858);native;valid;Amazonas;Amazon4;
Serrasalmidae;Metynnis;Metynnis.maculatus;(Kner, 1858);native;valid;Japurá;Japura;
Serrasalmidae;Metynnis;Metynnis.maculatus;(Kner, 1858);native;valid;Jutaí;Jutai;
Serrasalmidae;Metynnis;Metynnis.maculatus;(Kner, 1858);native;valid;Madeira;Andira;
Serrasalmidae;Metynnis;Metynnis.maculatus;(Kner, 1858);native;valid;Madeira;Beni;
Serrasalmidae;Metynnis;Metynnis.maculatus;(Kner, 1858);native;valid;Madeira;Blanco_Baures;
Serrasalmidae;Metynnis;Metynnis.maculatus;(Kner, 1858);native;valid;Madeira;Candeias;
Serrasalmidae;Metynnis;Metynnis.maculatus;(Kner, 1858);native;valid;Madeira;Guapore;
Serrasalmidae;Metynnis;Metynnis.maculatus;(Kner, 1858);native;valid;Madeira;Isiboro;
Serrasalmidae;Metynnis;Metynnis.maculatus;(Kner, 1858);native;valid;Madeira;Itonamas;
Serrasalmidae;Metynnis;Metynnis.maculatus;(Kner, 1858);native;valid;Madeira;Jiparana;
Serrasalmidae;Metynnis;Metynnis.maculatus;(Kner, 1858);native;valid;Madeira;Luna;
Serrasalmidae;Metynnis;Metynnis.maculatus;(Kner, 1858);native;valid;Madeira;Madera4;
Serrasalmidae;Metynnis;Metynnis.maculatus;(Kner, 1858);native;valid;Madeira;Mamore1;
Serrasalmidae;Metynnis;Metynnis.maculatus;(Kner, 1858);native;valid;Madeira;Mamore2;
Serrasalmidae;Metynnis;Metynnis.maculatus;(Kner, 1858);native;valid;Madeira;Orthon;
Serrasalmidae;Metynnis;Metynnis.maculatus;(Kner, 1858);native;valid;Madeira;Yacuma;
Serrasalmidae;Metynnis;Metynnis.maculatus;(Kner, 1858);native;valid;Napo;Curaray;
Serrasalmidae;Metynnis;Metynnis.maculatus;(Kner, 1858);native;valid;Napo;Napo2;
Serrasalmidae;Metynnis;Metynnis.maculatus;(Kner, 1858);native;valid;Negro;Branco;
Serrasalmidae;Metynnis;Metynnis.maculatus;(Kner, 1858);native;valid;Negro;Negro1;
Serrasalmidae;Metynnis;Metynnis.maculatus;(Kner, 1858);native;valid;Negro;Negro4;
Serrasalmidae;Metynnis;Metynnis.maculatus;(Kner, 1858);native;valid;Purus;Purus1;
Serrasalmidae;Metynnis;Metynnis.maculatus;(Kner, 1858);native;valid;Purus;Purus3;
Serrasalmidae;Metynnis;Metynnis.maculatus;(Kner, 1858);native;valid;Putumayo;Putumayo;
Serrasalmidae;Metynnis;Metynnis.maculatus;(Kner, 1858);native;valid;Solimoes;Amazon11;
Serrasalmidae;Metynnis;Metynnis.maculatus;(Kner, 1858);native;valid;Solimoes;Amazon12;
Serrasalmidae;Metynnis;Metynnis.maculatus;(Kner, 1858);native;valid;Solimoes;Amazon6;
Serrasalmidae;Metynnis;Metynnis.maculatus;(Kner, 1858);native;valid;Solimoes;Amazon7;
Serrasalmidae;Metynnis;Metynnis.maculatus;(Kner, 1858);native;valid;Solimoes;Amazon8;
Serrasalmidae;Metynnis;Metynnis.maculatus;(Kner, 1858);native;valid;Tapajós;Arinos;
Serrasalmidae;Metynnis;Metynnis.maculatus;(Kner, 1858);native;valid;Tapajós;Juruena;
Serrasalmidae;Metynnis;Metynnis.maculatus;(Kner, 1858);native;valid;Tefé;Tefe;
Serrasalmidae;Metynnis;Metynnis.maculatus;(Kner, 1858);native;valid;Trombetas;Trombetas;
Serrasalmidae;Metynnis;Metynnis.maculatus;(Kner, 1858);native;valid;Xingu;Xingu1;
Serrasalmidae;Metynnis;Metynnis.maculatus;(Kner, 1858);native;valid;Xingu;Xingu4;
Serrasalmidae;Metynnis;Metynnis.melanogrammus;Ota, Rapp Py-Daniel & Jégu 2016;native;valid;Negro;Negro1;1
Serrasalmidae;Metynnis;Metynnis.melanogrammus;Ota, Rapp Py-Daniel & Jégu 2016;native;valid;Negro;Negro2;1
Serrasalmidae;Metynnis;Metynnis.otuquensis;Ahl 1923;native;questionable;Madeira;Itonamas;
Serrasalmidae;Metynnis;Metynnis.polystictus;Zarske & Géry, 2008;native;valid;Tapajós;Arinos;1
Serrasalmidae;Metynnis;Metynnis.polystictus;Zarske & Géry, 2008;native;valid;Tapajós;Juruena;1
Serrasalmidae;Metynnis;Metynnis.polystictus;Zarske & Géry, 2008;native;valid;Tapajós;Teles_Pires;1
Serrasalmidae;Metynnis;Metynnis.polystictus;Zarske & Géry, 2008;native;valid;Xingu;Bacaja;1
Serrasalmidae;Metynnis;Metynnis.polystictus;Zarske & Géry, 2008;native;valid;Xingu;Xingu4;1
Serrasalmidae;Mylesinus;Mylesinus.paraschomburgkii;Jégu, Santos & Ferreira, 1989;native;valid;Amazonas;Amazon2;1
Serrasalmidae;Mylesinus;Mylesinus.paraschomburgkii;Jégu, Santos & Ferreira, 1989;native;valid;Amazonas;Amazon3;1
Serrasalmidae;Mylesinus;Mylesinus.paraschomburgkii;Jégu, Santos & Ferreira, 1989;native;valid;Amazonas;Amazon4;1
Serrasalmidae;Mylesinus;Mylesinus.paraschomburgkii;Jégu, Santos & Ferreira, 1989;native;valid;Curuá;Curua;1
Serrasalmidae;Mylesinus;Mylesinus.paraschomburgkii;Jégu, Santos & Ferreira, 1989;native;valid;Jari;Jari;1
Serrasalmidae;Mylesinus;Mylesinus.paraschomburgkii;Jégu, Santos & Ferreira, 1989;native;valid;Trombetas;Trombetas;1
Serrasalmidae;Mylesinus;Mylesinus.paraschomburgkii;Jégu, Santos & Ferreira, 1989;native;valid;Uatumã;Uatuma;1
Serrasalmidae;Mylesinus;Mylesinus.paraschomburgkii;Jégu, Santos & Ferreira, 1989;native;valid;Xingu;Iriri;1
Serrasalmidae;Mylesinus;Mylesinus.paucisquamatus;Jégu & Santos, 1988;native;questionable;Madeira;Canuma;
Serrasalmidae;Mylesinus;Mylesinus.paucisquamatus;Jégu & Santos, 1988;native;questionable;Tapajós;Teles_Pires;
Serrasalmidae;Mylesinus;Mylesinus.schomburgkii;Valenciennes, 1850;native;questionable;Trombetas;Trombetas;
Serrasalmidae;Mylesinus;Mylesinus.schomburgkii;Valenciennes, 1850;native;questionable;Uatumã;Uatuma;
Serrasalmidae;Mylesinus;Mylesinus.schomburgkii;Valenciennes, 1850;native;questionable;Xingu;Xingu1;
Serrasalmidae;Myleus;Myleus.arnoldi;(Ahl, 1936);native;valid;Madeira;Aripuana;
Serrasalmidae;Myleus;Myleus.arnoldi;(Ahl, 1936);native;valid;Madeira;Jiparana;
Serrasalmidae;Myleus;Myleus.arnoldi;(Ahl, 1936);native;valid;Negro;Branco;
Serrasalmidae;Myleus;Myleus.arnoldi;(Ahl, 1936);native;valid;Nhamunda;Nhamunda;
Serrasalmidae;Myleus;Myleus.arnoldi;(Ahl, 1936);native;valid;Tapajós;Tapajos1;
Serrasalmidae;Myleus;Myleus.arnoldi;(Ahl, 1936);native;valid;Tapajós;Tapajos2;
Serrasalmidae;Myleus;Myleus.arnoldi;(Ahl, 1936);native;valid;Tapajós;Teles_Pires;
Serrasalmidae;Myleus;Myleus.arnoldi;(Ahl, 1936);native;valid;Trombetas;Trombetas;
Serrasalmidae;Myleus;Myleus.arnoldi;(Ahl, 1936);native;valid;Xingu;Bacaja;
Serrasalmidae;Myleus;Myleus.arnoldi;(Ahl, 1936);native;valid;Xingu;Iriri;
Serrasalmidae;Myleus;Myleus.arnoldi;(Ahl, 1936);native;valid;Xingu;Xingu1;
Serrasalmidae;Myleus;Myleus.arnoldi;(Ahl, 1936);native;valid;Xingu;Xingu2;
Serrasalmidae;Myleus;Myleus.arnoldi;(Ahl, 1936);native;valid;Xingu;Xingu4;
Serrasalmidae;Myleus;Myleus.asterias;(Müller & Troschel, 1844);native;valid;Amazonas;Amazon3;
Serrasalmidae;Myleus;Myleus.asterias;(Müller & Troschel, 1844);native;valid;Amazonas;Amazon4;
Serrasalmidae;Myleus;Myleus.asterias;(Müller & Troschel, 1844);native;valid;Japurá;Apaporis;
Serrasalmidae;Myleus;Myleus.asterias;(Müller & Troschel, 1844);native;valid;Japurá;Caqueta;
Serrasalmidae;Myleus;Myleus.asterias;(Müller & Troschel, 1844);native;valid;Japurá;Japura;
Serrasalmidae;Myleus;Myleus.asterias;(Müller & Troschel, 1844);native;valid;Javari;Javary;
Serrasalmidae;Myleus;Myleus.asterias;(Müller & Troschel, 1844);native;valid;Madeira;Andira;
Serrasalmidae;Myleus;Myleus.asterias;(Müller & Troschel, 1844);native;valid;Madeira;Aripuana;
Serrasalmidae;Myleus;Myleus.asterias;(Müller & Troschel, 1844);native;valid;Madeira;Blanco_Baures;
Serrasalmidae;Myleus;Myleus.asterias;(Müller & Troschel, 1844);native;valid;Madeira;Candeias;
Serrasalmidae;Myleus;Myleus.asterias;(Müller & Troschel, 1844);native;valid;Madeira;Guapore;
Serrasalmidae;Myleus;Myleus.asterias;(Müller & Troschel, 1844);native;valid;Madeira;Isiboro;
Serrasalmidae;Myleus;Myleus.asterias;(Müller & Troschel, 1844);native;valid;Madeira;Itonamas;
Serrasalmidae;Myleus;Myleus.asterias;(Müller & Troschel, 1844);native;valid;Madeira;Jiparana;
Serrasalmidae;Myleus;Myleus.asterias;(Müller & Troschel, 1844);native;valid;Madeira;Luna;
Serrasalmidae;Myleus;Myleus.asterias;(Müller & Troschel, 1844);native;valid;Madeira;Madera1;
Serrasalmidae;Myleus;Myleus.asterias;(Müller & Troschel, 1844);native;valid;Madeira;Madera2;
Serrasalmidae;Myleus;Myleus.asterias;(Müller & Troschel, 1844);native;valid;Madeira;Madera3;
Serrasalmidae;Myleus;Myleus.asterias;(Müller & Troschel, 1844);native;valid;Madeira;Madera4;
Serrasalmidae;Myleus;Myleus.asterias;(Müller & Troschel, 1844);native;valid;Madeira;Madera5;
Serrasalmidae;Myleus;Myleus.asterias;(Müller & Troschel, 1844);native;valid;Madeira;Mamore1;
Serrasalmidae;Myleus;Myleus.asterias;(Müller & Troschel, 1844);native;valid;Madeira;Mamore2;
Serrasalmidae;Myleus;Myleus.asterias;(Müller & Troschel, 1844);native;valid;Madeira;Orthon;
Serrasalmidae;Myleus;Myleus.asterias;(Müller & Troschel, 1844);native;valid;Napo;Curaray;
Serrasalmidae;Myleus;Myleus.asterias;(Müller & Troschel, 1844);native;valid;Napo;Napo2;
Serrasalmidae;Myleus;Myleus.asterias;(Müller & Troschel, 1844);native;valid;Negro;Branco;
Serrasalmidae;Myleus;Myleus.asterias;(Müller & Troschel, 1844);native;valid;Negro;Negro1;
Serrasalmidae;Myleus;Myleus.asterias;(Müller & Troschel, 1844);native;valid;Negro;Negro2;
Serrasalmidae;Myleus;Myleus.asterias;(Müller & Troschel, 1844);native;valid;Negro;Negro4;
Serrasalmidae;Myleus;Myleus.asterias;(Müller & Troschel, 1844);native;valid;Negro;Unini;
Serrasalmidae;Myleus;Myleus.asterias;(Müller & Troschel, 1844);native;valid;Nhamunda;Nhamunda;
Serrasalmidae;Myleus;Myleus.asterias;(Müller & Troschel, 1844);native;valid;Purus;Purus1;
Serrasalmidae;Myleus;Myleus.asterias;(Müller & Troschel, 1844);native;valid;Purus;Purus3;
Serrasalmidae;Myleus;Myleus.asterias;(Müller & Troschel, 1844);native;valid;Solimoes;Amazon10;
Serrasalmidae;Myleus;Myleus.asterias;(Müller & Troschel, 1844);native;valid;Solimoes;Amazon11;
Serrasalmidae;Myleus;Myleus.asterias;(Müller & Troschel, 1844);native;valid;Solimoes;Amazon6;
Serrasalmidae;Myleus;Myleus.asterias;(Müller & Troschel, 1844);native;valid;Solimoes;Amazon8;
Serrasalmidae;Myleus;Myleus.asterias;(Müller & Troschel, 1844);native;valid;Tapajós;Arinos;
Serrasalmidae;Myleus;Myleus.asterias;(Müller & Troschel, 1844);native;valid;Tapajós;Jamanxim;
Serrasalmidae;Myleus;Myleus.asterias;(Müller & Troschel, 1844);native;valid;Tapajós;Juruena;
Serrasalmidae;Myleus;Myleus.asterias;(Müller & Troschel, 1844);native;valid;Tapajós;Tapajos1;
Serrasalmidae;Myleus;Myleus.asterias;(Müller & Troschel, 1844);native;valid;Tapajós;Tapajos2;
Serrasalmidae;Myleus;Myleus.asterias;(Müller & Troschel, 1844);native;valid;Tapajós;Teles_Pires;
Serrasalmidae;Myleus;Myleus.asterias;(Müller & Troschel, 1844);native;valid;Tefé;Tefe;
Serrasalmidae;Myleus;Myleus.asterias;(Müller & Troschel, 1844);native;valid;Trombetas;Trombetas;
Serrasalmidae;Myleus;Myleus.asterias;(Müller & Troschel, 1844);native;valid;Uatumã;Jatapu;
Serrasalmidae;Myleus;Myleus.asterias;(Müller & Troschel, 1844);native;valid;Uatumã;Uatuma;
Serrasalmidae;Myleus;Myleus.asterias;(Müller & Troschel, 1844);native;valid;Ucayali;Ucayali1;
Serrasalmidae;Myleus;Myleus.asterias;(Müller & Troschel, 1844);native;valid;Xingu;Bacaja;
Serrasalmidae;Myleus;Myleus.asterias;(Müller & Troschel, 1844);native;valid;Xingu;Xingu1;
Serrasalmidae;Myleus;Myleus.asterias;(Müller & Troschel, 1844);native;valid;Xingu;Xingu2;
Serrasalmidae;Myleus;Myleus.asterias;(Müller & Troschel, 1844);native;valid;Xingu;Xingu4;
Serrasalmidae;Myleus;Myleus.knerii;(Steindachner, 1881);native;questionable;Amazonas;Amazon4;
Serrasalmidae;Myleus;Myleus.levis;Eigenmann & McAtee, 1907;native;questionable;Ucayali;Ucayali1;
Serrasalmidae;Myleus;Myleus.lobatus;(Valenciennes, 1850);native;valid;Amazonas;Amazon2;
Serrasalmidae;Myleus;Myleus.lobatus;(Valenciennes, 1850);native;valid;Amazonas;Amazon3;
Serrasalmidae;Myleus;Myleus.lobatus;(Valenciennes, 1850);native;valid;Amazonas;Amazon4;
Serrasalmidae;Myleus;Myleus.lobatus;(Valenciennes, 1850);native;valid;Japurá;Japura;
Serrasalmidae;Myleus;Myleus.lobatus;(Valenciennes, 1850);native;valid;Javari;Javary;
Serrasalmidae;Myleus;Myleus.lobatus;(Valenciennes, 1850);native;valid;Madeira;Abuna;
Serrasalmidae;Myleus;Myleus.lobatus;(Valenciennes, 1850);native;valid;Madeira;Aripuana;
Serrasalmidae;Myleus;Myleus.lobatus;(Valenciennes, 1850);native;valid;Madeira;Blanco_Baures;
Serrasalmidae;Myleus;Myleus.lobatus;(Valenciennes, 1850);native;valid;Madeira;Candeias;
Serrasalmidae;Myleus;Myleus.lobatus;(Valenciennes, 1850);native;valid;Madeira;Canuma;
Serrasalmidae;Myleus;Myleus.lobatus;(Valenciennes, 1850);native;valid;Madeira;Guapore;
Serrasalmidae;Myleus;Myleus.lobatus;(Valenciennes, 1850);native;valid;Madeira;Itonamas;
Serrasalmidae;Myleus;Myleus.lobatus;(Valenciennes, 1850);native;valid;Madeira;Jiparana;
Serrasalmidae;Myleus;Myleus.lobatus;(Valenciennes, 1850);native;valid;Madeira;Luna;
Serrasalmidae;Myleus;Myleus.lobatus;(Valenciennes, 1850);native;valid;Madeira;Madera1;
Serrasalmidae;Myleus;Myleus.lobatus;(Valenciennes, 1850);native;valid;Madeira;Madera3;
Serrasalmidae;Myleus;Myleus.lobatus;(Valenciennes, 1850);native;valid;Madeira;Madera4;
Serrasalmidae;Myleus;Myleus.lobatus;(Valenciennes, 1850);native;valid;Madeira;Madera5;
Serrasalmidae;Myleus;Myleus.lobatus;(Valenciennes, 1850);native;valid;Madeira;Mamore1;
Serrasalmidae;Myleus;Myleus.lobatus;(Valenciennes, 1850);native;valid;Negro;Branco;
Serrasalmidae;Myleus;Myleus.lobatus;(Valenciennes, 1850);native;valid;Negro;Negro3;
Serrasalmidae;Myleus;Myleus.lobatus;(Valenciennes, 1850);native;valid;Nhamunda;Nhamunda;
Serrasalmidae;Myleus;Myleus.lobatus;(Valenciennes, 1850);native;valid;Purus;Purus1;
Serrasalmidae;Myleus;Myleus.lobatus;(Valenciennes, 1850);native;valid;Putumayo;Putumayo;
Serrasalmidae;Myleus;Myleus.lobatus;(Valenciennes, 1850);native;valid;Solimoes;Amazon6;
Serrasalmidae;Myleus;Myleus.lobatus;(Valenciennes, 1850);native;valid;Tapajós;Tapajos1;
Serrasalmidae;Myleus;Myleus.lobatus;(Valenciennes, 1850);native;valid;Tapajós;Teles_Pires;
Serrasalmidae;Myleus;Myleus.lobatus;(Valenciennes, 1850);native;valid;Tefé;Tefe;
Serrasalmidae;Myleus;Myleus.lobatus;(Valenciennes, 1850);native;valid;Trombetas;Trombetas;
Serrasalmidae;Myleus;Myleus.lobatus;(Valenciennes, 1850);native;valid;Uatumã;Jatapu;
Serrasalmidae;Myleus;Myleus.lobatus;(Valenciennes, 1850);native;valid;Uatumã;Uatuma;
Serrasalmidae;Myleus;Myleus.lobatus;(Valenciennes, 1850);native;valid;Xingu;Xingu1;
Serrasalmidae;Myleus;Myleus.micans;(Lütken, 1875);native;questionable;Japurá;Caqueta;
Serrasalmidae;Myleus;Myleus.micans;(Lütken, 1875);native;questionable;Tapajós;Teles_Pires;
Serrasalmidae;Myleus;Myleus.micans;(Lütken, 1875);native;questionable;Xingu;Xingu4;
Serrasalmidae;Myleus;Myleus.pachyodus;Andrade, Jégu, Buckup & Netto-Ferreira 2018;native;valid;Tapajós;Teles_Pires;1
Serrasalmidae;Myleus;Myleus.pacu;(Jardine, 1841);native;valid;Amazonas;Amazon3;
Serrasalmidae;Myleus;Myleus.pacu;(Jardine, 1841);native;valid;Amazonas;Amazon4;
Serrasalmidae;Myleus;Myleus.pacu;(Jardine, 1841);native;valid;Curua Una;Curua_Una;
Serrasalmidae;Myleus;Myleus.pacu;(Jardine, 1841);native;valid;Japurá;Caqueta;
Serrasalmidae;Myleus;Myleus.pacu;(Jardine, 1841);native;valid;Madeira;Aripuana;
Serrasalmidae;Myleus;Myleus.pacu;(Jardine, 1841);native;valid;Madeira;Candeias;
Serrasalmidae;Myleus;Myleus.pacu;(Jardine, 1841);native;valid;Madeira;Guapore;
Serrasalmidae;Myleus;Myleus.pacu;(Jardine, 1841);native;valid;Madeira;Jiparana;
Serrasalmidae;Myleus;Myleus.pacu;(Jardine, 1841);native;valid;Madeira;Madera4;
Serrasalmidae;Myleus;Myleus.pacu;(Jardine, 1841);native;valid;Madeira;Madera5;
Serrasalmidae;Myleus;Myleus.pacu;(Jardine, 1841);native;valid;Madeira;Madre_Dios;
Serrasalmidae;Myleus;Myleus.pacu;(Jardine, 1841);native;valid;Napo;Curaray;
Serrasalmidae;Myleus;Myleus.pacu;(Jardine, 1841);native;valid;Negro;Branco;
Serrasalmidae;Myleus;Myleus.pacu;(Jardine, 1841);native;valid;Negro;Negro1;
Serrasalmidae;Myleus;Myleus.pacu;(Jardine, 1841);native;valid;Negro;Negro3;
Serrasalmidae;Myleus;Myleus.pacu;(Jardine, 1841);native;valid;Negro;Negro4;
Serrasalmidae;Myleus;Myleus.pacu;(Jardine, 1841);native;valid;Tapajós;Juruena;
Serrasalmidae;Myleus;Myleus.pacu;(Jardine, 1841);native;valid;Tapajós;Tapajos1;
